id; time; WIN<qty=25>; IND<qty=5>; WDO<qty=6>; DOL<qty=5>;
281; 2016-03-03 15:00:06.349 BRT; 0.000213; 0.000164; -0.001719; -0.001730;
282; 2016-03-03 15:01:10.475 BRT; -0.000956; -0.001005; -0.000026; 0.000092;
283; 2016-03-03 15:02:14.476 BRT; 0.000532; 0.000483; -0.000743; -0.000950;
284; 2016-03-03 15:03:18.574 BRT; -0.000221; -0.000368; 0.000235; 0.000223;
285; 2016-03-03 15:04:22.586 BRT; -0.000255; -0.000261; -0.000548; -0.000560;
286; 2016-03-03 15:05:26.596 BRT; 0.000616; 0.000482; -0.000156; -0.000168;
287; 2016-03-03 15:06:30.606 BRT; 0.000323; 0.000270; -0.000939; -0.000951;
288; 2016-03-03 15:07:34.631 BRT; 0.000187; 0.000163; 0.000757; 0.000745;
289; 2016-03-03 15:08:38.638 BRT; 0.002269; 0.002178; -0.000330; -0.000429;
290; 2016-03-03 15:09:42.638 BRT; -0.000178; -0.000260; 0.000235; 0.000223;
291; 2016-03-03 15:10:46.642 BRT; -0.000051; -0.000049; -0.000156; -0.000429;
