id; time; WIN<qty=25>; IND<qty=5>; WDO<qty=6>; DOL<qty=5>;
211; 2016-03-01 13:45:23.502 BRT; -0.000562; -0.000727; -0.000401; -0.000538;
212; 2016-03-01 13:46:27.505 BRT; 0.000225; 0.000173; -0.000652; -0.000664;
213; 2016-03-01 13:47:31.506 BRT; -0.001619; -0.001851; 0.000351; 0.000089;
214; 2016-03-01 13:48:35.509 BRT; -0.000068; -0.000277; -0.000527; -0.000288;
215; 2016-03-01 13:49:39.608 BRT; -0.000689; -0.000840; -0.000151; -0.000162;
216; 2016-03-01 13:50:43.784 BRT; 0.000396; 0.000173; 0.000226; 0.000214;
217; 2016-03-01 13:51:47.788 BRT; -0.000500; -0.000727; -0.000401; -0.000413;
218; 2016-03-01 13:52:51.844 BRT; -0.000297; -0.000502; -0.001175; -0.001166;
219; 2016-03-01 13:53:55.856 BRT; -0.000581; -0.000615; -0.001406; -0.001669;
220; 2016-03-01 13:54:59.869 BRT; -0.000239; -0.000502; 0.000478; 0.000466;
221; 2016-03-01 13:56:04.520 BRT; -0.000225; -0.000502; -0.000276; -0.000414;
222; 2016-03-01 13:57:08.103 BRT; -0.000414; -0.000502; -0.000653; -0.000665;
223; 2016-03-01 13:58:12.151 BRT; 0.000477; 0.000286; -0.000151; -0.000288;
224; 2016-03-01 13:59:16.202 BRT; 0.000517; 0.000398; 0.000101; 0.000089;
225; 2016-03-01 14:00:20.221 BRT; -0.000265; -0.000277; -0.000025; -0.000162;
226; 2016-03-01 14:01:24.225 BRT; 0.000202; 0.000061; 0.000352; 0.000215;
227; 2016-03-01 14:02:28.277 BRT; 0.000737; 0.000510; -0.000381; -0.000413;
228; 2016-03-01 14:03:32.278 BRT; 0.000503; 0.000397; -0.001030; -0.001042;
229; 2016-03-01 14:04:36.288 BRT; 0.000224; -0.000052; -0.000528; -0.000665;
230; 2016-03-01 14:05:40.288 BRT; -0.000708; -0.000724; -0.001031; -0.001169;
231; 2016-03-01 14:06:44.304 BRT; 0.000592; 0.000397; -0.000151; -0.000163;
232; 2016-03-01 14:07:48.361 BRT; -0.000390; -0.000500; 0.000248; 0.000215;
233; 2016-03-01 14:08:52.367 BRT; 0.000013; -0.000052; -0.000403; -0.000414;
234; 2016-03-01 14:09:56.367 BRT; 0.000300; 0.000060; -0.000025; 0.000089;
235; 2016-03-01 14:11:00.436 BRT; -0.001119; -0.001282; -0.000298; -0.000288;
236; 2016-03-01 14:12:04.486 BRT; -0.000896; -0.001060; 0.000352; 0.000341;
237; 2016-03-01 14:13:08.498 BRT; -0.000377; -0.000500; -0.000277; -0.000288;
238; 2016-03-01 14:14:12.498 BRT; 0.000004; -0.000164; 0.000352; 0.000215;
239; 2016-03-01 14:15:16.500 BRT; -0.001712; -0.001844; -0.000025; -0.000037;
240; 2016-03-01 14:16:20.503 BRT; 0.000224; -0.000052; 0.000122; 0.000089;
241; 2016-03-01 14:17:24.524 BRT; -0.001794; -0.002070; 0.000352; 0.000340;
242; 2016-03-01 14:18:28.524 BRT; -0.001056; -0.001175; -0.000151; -0.000288;
243; 2016-03-01 14:19:32.526 BRT; 0.000000; -0.000052; 0.000226; 0.000340;
